year,estratopri,aoj21,colseg,ur,q1,q2,m1,trust,pr5,ideologia
2025.0,Amazonia,Guerrillas,Igual,Urbano,Hombre,28.0,Positiva,5.0,4.0,Centro
2025.0,Amazonia,Guerrillas,Peor,Urbano,Hombre,45.0,Negativa,6.0,6.0,Derecha
2025.0,Amazonia,Delincuentes comunes,Igual,Urbano,Mujer,25.0,Neutra,2.0,4.0,Centro derecha
2025.0,Amazonia,Crimen organizado,Igual,Urbano,Mujer,68.0,Positiva,5.0,4.0,Centro
2025.0,Amazonia,Guerrillas,Peor,Urbano,Mujer,18.0,Negativa,2.0,3.0,Centro
2025.0,Amazonia,Crimen organizado,Peor,Urbano,Hombre,49.0,Positiva,4.0,6.0,Centro derecha
2025.0,Amazonia,Delincuentes comunes,Peor,Urbano,Hombre,45.0,Positiva,7.0,6.0,Derecha
2025.0,Amazonia,Delincuentes comunes,Igual,Urbano,Mujer,34.0,Positiva,4.0,5.0,Centro
2025.0,Amazonia,,Peor,Urbano,Hombre,47.0,,2.0,5.0,Centro
2025.0,Amazonia,Delincuentes comunes,Peor,Urbano,Mujer,32.0,Neutra,1.0,1.0,Centro
2025.0,Amazonia,Guerrillas,Peor,Urbano,Mujer,33.0,Positiva,5.0,4.0,Centro derecha
2025.0,Amazonia,,Peor,Urbano,Mujer,70.0,Positiva,2.0,1.0,Izquierda
2025.0,Oriental,Guerrillas,Peor,Urbano,Mujer,45.0,Negativa,2.0,2.0,Derecha
2025.0,Oriental,Guerrillas,Peor,Urbano,Hombre,37.0,Negativa,1.0,3.0,Centro
2025.0,Oriental,Delincuentes comunes,Igual,Urbano,Hombre,45.0,Positiva,4.0,5.0,Centro derecha
2025.0,Oriental,Crimen organizado,Peor,Urbano,Mujer,29.0,Neutra,4.0,2.0,Centro derecha
2025.0,Oriental,Delincuentes comunes,Igual,Rural,Mujer,49.0,Neutra,3.0,4.0,Centro
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Mujer,25.0,Positiva,4.0,2.0,Centro
2025.0,Oriental,Crimen organizado,Igual,Rural,Mujer,35.0,Negativa,3.0,3.0,Centro
2025.0,Oriental,Crimen organizado,Peor,Urbano,Hombre,52.0,Negativa,5.0,3.0,Centro
2025.0,Oriental,Guerrillas,Igual,Rural,Hombre,27.0,Negativa,4.0,4.0,Centro
2025.0,Oriental,Delincuentes comunes,Igual,Urbano,Mujer,28.0,Positiva,3.0,2.0,Izquierda
2025.0,Oriental,Guerrillas,Peor,Rural,Mujer,47.0,Neutra,5.0,6.0,Derecha
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Mujer,23.0,Negativa,7.0,7.0,Izquierda
2025.0,Oriental,Guerrillas,Peor,Urbano,Mujer,52.0,Negativa,7.0,6.0,Derecha
2025.0,Oriental,Guerrillas,Peor,Urbano,Hombre,75.0,Negativa,5.0,5.0,Centro derecha
2025.0,Oriental,Delincuentes comunes,Peor,Rural,Hombre,20.0,Neutra,5.0,5.0,Derecha
2025.0,Oriental,Crimen organizado,Igual,Rural,Mujer,43.0,Neutra,2.0,2.0,Derecha
2025.0,Oriental,Delincuentes comunes,Igual,Urbano,Hombre,78.0,Negativa,4.0,5.0,Derecha
2025.0,Oriental,Guerrillas,Peor,Urbano,Mujer,35.0,Negativa,4.0,3.0,Centro
2025.0,Oriental,Guerrillas,Peor,Rural,Hombre,27.0,Neutra,7.0,7.0,Derecha
2025.0,Oriental,Crimen organizado,Peor,Urbano,Hombre,28.0,Negativa,7.0,1.0,Derecha
2025.0,Oriental,Guerrillas,Peor,Rural,Hombre,72.0,Neutra,1.0,1.0,Centro
2025.0,Atlántica,Delincuentes comunes,Peor,Urbano,Hombre,36.0,Positiva,6.0,7.0,Centro derecha
2025.0,Atlántica,Crimen organizado,Peor,Urbano,Mujer,48.0,Neutra,3.0,6.0,Centro
2025.0,Atlántica,Crimen organizado,Peor,Urbano,Mujer,24.0,Neutra,4.0,6.0,Izquierda
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Hombre,33.0,Positiva,2.0,2.0,Centro izquierda
2025.0,Atlántica,Delincuentes comunes,Mejor,Rural,Mujer,38.0,Positiva,2.0,2.0,Centro izquierda
2025.0,Atlántica,Guerrillas,Peor,Urbano,Mujer,40.0,Positiva,7.0,6.0,Centro
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Hombre,28.0,Positiva,1.0,2.0,Centro
2025.0,Atlántica,Delincuentes comunes,Mejor,Urbano,Hombre,30.0,Positiva,3.0,4.0,Izquierda
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Hombre,,Neutra,2.0,2.0,Centro izquierda
2025.0,Atlántica,Delincuentes comunes,Mejor,Urbano,Mujer,58.0,Positiva,3.0,3.0,Izquierda
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Hombre,,Neutra,3.0,3.0,Centro izquierda
2025.0,Atlántica,Guerrillas,Peor,Urbano,Hombre,48.0,Positiva,1.0,3.0,Izquierda
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Mujer,,Positiva,3.0,4.0,Centro izquierda
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Hombre,19.0,Positiva,5.0,5.0,Centro derecha
2025.0,Atlántica,Guerrillas,Igual,Urbano,Mujer,,Neutra,3.0,3.0,Centro izquierda
2025.0,Atlántica,Fuerzas de seguridad,Igual,Urbano,Mujer,54.0,Negativa,1.0,2.0,Derecha
2025.0,Atlántica,Guerrillas,Igual,Urbano,Hombre,52.0,Neutra,2.0,2.0,Centro izquierda
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Mujer,36.0,Neutra,1.0,3.0,Centro
2025.0,Atlántica,Guerrillas,Peor,Urbano,Mujer,,Negativa,1.0,3.0,Centro
2025.0,Atlántica,Crimen organizado,Igual,Urbano,Mujer,29.0,Neutra,4.0,3.0,Centro
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Mujer,47.0,Neutra,6.0,6.0,Centro
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Mujer,36.0,Neutra,3.0,3.0,Centro derecha
2025.0,Atlántica,Guerrillas,Peor,Urbano,Hombre,48.0,Negativa,6.0,6.0,Derecha
2025.0,Atlántica,Guerrillas,Igual,Urbano,Mujer,25.0,Negativa,3.0,4.0,Derecha
2025.0,Atlántica,Guerrillas,Peor,Urbano,Hombre,69.0,Negativa,7.0,4.0,Derecha
2025.0,Atlántica,Personas cercanas,Peor,Urbano,Hombre,21.0,Negativa,2.0,4.0,Derecha
2025.0,Central,Crimen organizado,Peor,Urbano,Hombre,45.0,Negativa,6.0,5.0,Derecha
2025.0,Central,Delincuentes comunes,Peor,Urbano,Mujer,29.0,Negativa,5.0,1.0,Izquierda
2025.0,Central,Crimen organizado,Peor,Urbano,Mujer,68.0,Neutra,5.0,6.0,Derecha
2025.0,Central,Fuerzas de seguridad,Peor,Urbano,Mujer,65.0,Neutra,1.0,6.0,Centro
2025.0,Central,Delincuentes comunes,Mejor,Urbano,Mujer,54.0,Neutra,7.0,7.0,
2025.0,Central,Guerrillas,Igual,Urbano,Mujer,29.0,Positiva,7.0,6.0,Centro
2025.0,Central,Delincuentes comunes,Peor,Urbano,Hombre,48.0,Negativa,7.0,6.0,Centro derecha
2025.0,Central,Fuerzas de seguridad,Igual,Urbano,Mujer,44.0,Positiva,2.0,2.0,Centro izquierda
2025.0,Central,Guerrillas,Peor,Urbano,Hombre,39.0,Positiva,1.0,5.0,Derecha
2025.0,Central,Delincuentes comunes,Peor,Urbano,Hombre,22.0,Positiva,1.0,1.0,Centro
2025.0,Central,Delincuentes comunes,Peor,Urbano,Hombre,49.0,Positiva,3.0,1.0,Centro
2025.0,Central,Delincuentes comunes,Peor,Urbano,Mujer,42.0,Positiva,,,Izquierda
2025.0,Central,Delincuentes comunes,Peor,Urbano,Mujer,58.0,Negativa,7.0,7.0,
2025.0,Central,Delincuentes comunes,Igual,Urbano,Mujer,25.0,Positiva,5.0,5.0,Izquierda
2025.0,Central,Crimen organizado,Mejor,Urbano,Mujer,43.0,Positiva,7.0,6.0,Izquierda
2025.0,Central,Delincuentes comunes,Peor,Urbano,Hombre,30.0,Neutra,3.0,1.0,Centro
2025.0,Central,Delincuentes comunes,Peor,Urbano,Hombre,30.0,Negativa,7.0,3.0,Derecha
2025.0,Central,Crimen organizado,Mejor,Urbano,Mujer,62.0,Positiva,4.0,6.0,Izquierda
2025.0,Central,Crimen organizado,Peor,Urbano,Mujer,72.0,Neutra,7.0,7.0,Derecha
2025.0,Central,Crimen organizado,Peor,Urbano,Mujer,69.0,Neutra,1.0,1.0,
2025.0,Central,Crimen organizado,Mejor,Urbano,Hombre,63.0,Positiva,7.0,7.0,Izquierda
2025.0,Central,Guerrillas,Peor,Urbano,Mujer,20.0,Neutra,4.0,5.0,Centro
2025.0,Central,Guerrillas,Peor,Urbano,Mujer,41.0,Negativa,6.0,4.0,Derecha
2025.0,Central,Delincuentes comunes,Peor,Urbano,Mujer,80.0,Negativa,1.0,1.0,
2025.0,Central,Guerrillas,Igual,Urbano,Hombre,25.0,Neutra,5.0,5.0,Derecha
2025.0,Central,Crimen organizado,Peor,Urbano,Mujer,69.0,Negativa,6.0,4.0,Centro derecha
2025.0,Central,Delincuentes comunes,Peor,Urbano,Hombre,31.0,,4.0,2.0,Izquierda
2025.0,Central,Delincuentes comunes,Peor,Urbano,Mujer,32.0,Positiva,1.0,7.0,Izquierda
2025.0,Central,Delincuentes comunes,Igual,Urbano,Hombre,27.0,Positiva,6.0,6.0,Centro
2025.0,Central,Delincuentes comunes,Mejor,Urbano,Mujer,55.0,Positiva,5.0,1.0,Centro
2025.0,Central,Delincuentes comunes,Peor,Urbano,Hombre,60.0,Positiva,7.0,7.0,Izquierda
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Mujer,35.0,Neutra,3.0,3.0,Centro
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,38.0,Neutra,4.0,5.0,Centro izquierda
2025.0,Oriental,Ninguno,Peor,Urbano,Mujer,47.0,Neutra,4.0,3.0,Centro
2025.0,Oriental,Crimen organizado,Peor,Urbano,Mujer,24.0,Negativa,3.0,5.0,Centro
2025.0,Oriental,Crimen organizado,Igual,Urbano,Mujer,48.0,Neutra,4.0,5.0,Centro
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,30.0,Neutra,4.0,3.0,Centro izquierda
2025.0,Oriental,Guerrillas,Peor,Urbano,Hombre,35.0,Negativa,5.0,5.0,Centro
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,40.0,Negativa,3.0,4.0,Centro
2025.0,Oriental,Guerrillas,Igual,Urbano,Mujer,33.0,Positiva,5.0,3.0,Centro
2025.0,Oriental,Delincuentes comunes,Igual,Urbano,Hombre,48.0,Neutra,4.0,3.0,Centro izquierda
2025.0,Oriental,Guerrillas,Igual,Urbano,Mujer,47.0,Neutra,2.0,5.0,Centro derecha
2025.0,Oriental,Crimen organizado,Peor,Urbano,Mujer,34.0,Neutra,4.0,5.0,Centro
2025.0,Oriental,Delincuentes comunes,Igual,Rural,Hombre,47.0,Positiva,3.0,4.0,Centro izquierda
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,53.0,Negativa,4.0,4.0,Centro
2025.0,Oriental,Crimen organizado,Igual,Rural,Mujer,25.0,Positiva,2.0,4.0,Izquierda
2025.0,Oriental,Guerrillas,Igual,Urbano,Mujer,19.0,Neutra,4.0,4.0,Centro
2025.0,Oriental,Guerrillas,Peor,Urbano,Mujer,48.0,Positiva,4.0,4.0,Centro izquierda
2025.0,Oriental,Crimen organizado,Peor,Urbano,Hombre,27.0,Negativa,4.0,5.0,Centro
2025.0,Oriental,Crimen organizado,Peor,Urbano,Hombre,48.0,Neutra,5.0,2.0,Centro derecha
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,19.0,Neutra,4.0,3.0,Centro izquierda
2025.0,Oriental,Guerrillas,Igual,Rural,Mujer,20.0,Negativa,5.0,5.0,Centro
2025.0,Oriental,Delincuentes comunes,Igual,Urbano,Hombre,50.0,Neutra,4.0,3.0,Centro izquierda
2025.0,Oriental,Guerrillas,Peor,Rural,Hombre,24.0,Negativa,7.0,5.0,Centro
2025.0,Oriental,Guerrillas,Peor,Urbano,Hombre,33.0,Positiva,3.0,3.0,Centro
2025.0,Oriental,Guerrillas,Peor,Urbano,Hombre,33.0,Negativa,6.0,5.0,Centro
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Mujer,20.0,Negativa,3.0,5.0,Centro
2025.0,Oriental,Fuerzas de seguridad,Igual,Urbano,Mujer,42.0,Negativa,3.0,3.0,Centro
2025.0,Pacífica,Guerrillas,Igual,Urbano,Hombre,23.0,Neutra,3.0,6.0,Izquierda
2025.0,Pacífica,Guerrillas,Igual,Urbano,Hombre,,Positiva,2.0,4.0,Izquierda
2025.0,Pacífica,Guerrillas,Igual,Urbano,Mujer,23.0,Positiva,2.0,3.0,Centro derecha
2025.0,Pacífica,Guerrillas,Peor,Rural,Mujer,63.0,Positiva,5.0,4.0,Izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Mujer,28.0,Negativa,7.0,7.0,Izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Mujer,26.0,Positiva,4.0,1.0,Izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Mujer,24.0,Neutra,4.0,2.0,Izquierda
2025.0,Pacífica,Crimen organizado,Peor,Rural,Hombre,29.0,Neutra,1.0,1.0,Derecha
2025.0,Pacífica,Guerrillas,Peor,Urbano,Mujer,45.0,Positiva,1.0,4.0,Centro
2025.0,Pacífica,Crimen organizado,Igual,Urbano,Mujer,33.0,Positiva,1.0,1.0,Centro
2025.0,Pacífica,Crimen organizado,Igual,Urbano,Mujer,34.0,Positiva,5.0,4.0,Izquierda
2025.0,Pacífica,Guerrillas,Peor,Rural,Mujer,48.0,Neutra,1.0,1.0,Centro derecha
2025.0,Pacífica,Guerrillas,Peor,Urbano,Mujer,32.0,Negativa,3.0,2.0,Centro
2025.0,Pacífica,Guerrillas,Peor,Urbano,Hombre,45.0,Positiva,4.0,4.0,Centro izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Hombre,48.0,Negativa,1.0,1.0,Centro derecha
2025.0,Pacífica,Guerrillas,Peor,Rural,Mujer,33.0,Negativa,2.0,1.0,Centro
2025.0,Pacífica,Guerrillas,Igual,Urbano,Hombre,18.0,Positiva,4.0,3.0,Centro izquierda
2025.0,Pacífica,Delincuentes comunes,Peor,Rural,Hombre,59.0,Positiva,4.0,5.0,Izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Hombre,40.0,Negativa,3.0,1.0,Centro
2025.0,Pacífica,Guerrillas,Igual,Urbano,Mujer,22.0,Neutra,2.0,3.0,Centro
2025.0,Pacífica,Crimen organizado,Igual,Urbano,Mujer,49.0,Positiva,3.0,7.0,
2025.0,Pacífica,Guerrillas,Igual,Urbano,Mujer,37.0,Neutra,6.0,6.0,Izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Mujer,47.0,Positiva,4.0,3.0,Centro
2025.0,Pacífica,Delincuentes comunes,Igual,Urbano,Hombre,55.0,Positiva,,3.0,Centro izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Mujer,38.0,Neutra,2.0,4.0,Izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Mujer,18.0,Neutra,5.0,5.0,Izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Hombre,33.0,Neutra,5.0,5.0,Derecha
2025.0,Pacífica,Guerrillas,Peor,Urbano,Hombre,28.0,Neutra,3.0,4.0,Centro izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Hombre,46.0,Negativa,5.0,1.0,Centro
2025.0,Pacífica,Guerrillas,Igual,Urbano,Mujer,25.0,Positiva,4.0,5.0,Centro izquierda
2025.0,Pacífica,Guerrillas,Igual,Urbano,Hombre,77.0,Neutra,5.0,,Derecha
2025.0,Pacífica,Crimen organizado,Igual,Urbano,Hombre,71.0,Positiva,7.0,3.0,Izquierda
2025.0,Pacífica,Delincuentes comunes,Igual,Urbano,Hombre,68.0,Positiva,5.0,3.0,Centro
2025.0,Pacífica,Crimen organizado,Peor,Urbano,Hombre,64.0,Positiva,4.0,4.0,Izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Hombre,55.0,Negativa,7.0,,Derecha
2025.0,Pacífica,Delincuentes comunes,Igual,Urbano,Hombre,24.0,Neutra,4.0,3.0,Derecha
2025.0,Pacífica,,Igual,Urbano,Mujer,54.0,Neutra,7.0,7.0,
2025.0,Pacífica,Delincuentes comunes,Peor,Urbano,Mujer,31.0,Neutra,4.0,,Centro
2025.0,Pacífica,Crimen organizado,Igual,Rural,Hombre,43.0,Neutra,3.0,4.0,
2025.0,Pacífica,Delincuentes comunes,Igual,Urbano,Hombre,23.0,Neutra,6.0,3.0,Centro
2025.0,Pacífica,Ninguno,Peor,Urbano,Mujer,74.0,Neutra,6.0,,
2025.0,Pacífica,Otros,Igual,Urbano,Mujer,18.0,Positiva,5.0,3.0,Izquierda
2025.0,Pacífica,Crimen organizado,Peor,Urbano,Mujer,78.0,Positiva,7.0,5.0,Izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Mujer,30.0,Neutra,3.0,2.0,Centro
2025.0,Pacífica,Delincuentes comunes,Peor,Rural,Hombre,43.0,Positiva,4.0,3.0,Izquierda
2025.0,Pacífica,Fuerzas de seguridad,Peor,Urbano,Mujer,54.0,Negativa,5.0,5.0,Centro derecha
2025.0,Pacífica,Delincuentes comunes,Peor,Urbano,Mujer,36.0,Negativa,6.0,,
2025.0,Pacífica,Crimen organizado,Peor,Urbano,Mujer,30.0,Neutra,4.0,4.0,Izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Hombre,28.0,Negativa,5.0,4.0,Centro
2025.0,Pacífica,Crimen organizado,Igual,Urbano,Hombre,37.0,Positiva,4.0,6.0,Izquierda
2025.0,Pacífica,Delincuentes comunes,Igual,Urbano,Mujer,28.0,Positiva,4.0,3.0,Izquierda
2025.0,Pacífica,Delincuentes comunes,Peor,Urbano,Mujer,32.0,Neutra,5.0,4.0,Centro
2025.0,Pacífica,Delincuentes comunes,Peor,Urbano,Mujer,25.0,Negativa,3.0,4.0,Centro
2025.0,Pacífica,Guerrillas,Igual,Urbano,Mujer,34.0,Negativa,7.0,1.0,Derecha
2025.0,Pacífica,Crimen organizado,Mejor,Urbano,Mujer,42.0,Neutra,5.0,5.0,Derecha
2025.0,Pacífica,Delincuentes comunes,Peor,Urbano,Hombre,71.0,Neutra,6.0,7.0,Centro
2025.0,Pacífica,Delincuentes comunes,Peor,Urbano,Hombre,44.0,Positiva,5.0,2.0,Izquierda
2025.0,Pacífica,Guerrillas,Peor,Urbano,Hombre,25.0,Neutra,2.0,1.0,Centro
2025.0,Pacífica,Delincuentes comunes,Peor,Urbano,Mujer,82.0,Neutra,4.0,,
2025.0,Atlántica,Crimen organizado,Igual,Rural,Mujer,19.0,Neutra,5.0,6.0,Centro izquierda
2025.0,Atlántica,Fuerzas de seguridad,Peor,Urbano,Hombre,62.0,Neutra,7.0,7.0,Centro
2025.0,Atlántica,Guerrillas,Peor,Rural,Mujer,27.0,Negativa,5.0,5.0,Centro derecha
2025.0,Atlántica,Delincuentes comunes,Peor,Urbano,Mujer,47.0,Negativa,5.0,4.0,Derecha
2025.0,Atlántica,Crimen organizado,Mejor,Urbano,Hombre,30.0,Positiva,7.0,6.0,Izquierda
2025.0,Atlántica,Delincuentes comunes,Peor,Urbano,Mujer,36.0,Neutra,6.0,6.0,
2025.0,Atlántica,Crimen organizado,Peor,Rural,Hombre,33.0,Positiva,4.0,4.0,Centro izquierda
2025.0,Atlántica,Fuerzas de seguridad,Igual,Rural,Mujer,59.0,Negativa,5.0,5.0,Centro derecha
2025.0,Atlántica,Crimen organizado,Igual,Urbano,Hombre,26.0,Positiva,5.0,3.0,Centro
2025.0,Atlántica,Crimen organizado,Peor,Urbano,Mujer,34.0,Negativa,4.0,5.0,Derecha
2025.0,Atlántica,Delincuentes comunes,Peor,Rural,Hombre,20.0,Negativa,3.0,6.0,Izquierda
2025.0,Atlántica,Crimen organizado,Peor,Urbano,Mujer,36.0,Negativa,5.0,6.0,Derecha
2025.0,Atlántica,Fuerzas de seguridad,Igual,Urbano,Mujer,19.0,Positiva,5.0,4.0,Centro izquierda
2025.0,Atlántica,Crimen organizado,Igual,Rural,Hombre,33.0,Positiva,4.0,1.0,Centro izquierda
2025.0,Atlántica,Crimen organizado,,Rural,Mujer,54.0,Negativa,5.0,6.0,Centro
2025.0,Atlántica,Crimen organizado,Igual,Rural,Hombre,24.0,Negativa,3.0,6.0,Centro derecha
2025.0,Atlántica,Crimen organizado,Peor,Rural,Hombre,35.0,Positiva,5.0,4.0,Centro izquierda
2025.0,Atlántica,Delincuentes comunes,Peor,Rural,Mujer,43.0,Negativa,6.0,3.0,Centro derecha
2025.0,Atlántica,Guerrillas,Peor,Rural,Hombre,55.0,Negativa,6.0,6.0,Derecha
2025.0,Atlántica,Fuerzas de seguridad,Igual,Urbano,Hombre,49.0,Negativa,1.0,4.0,Izquierda
2025.0,Atlántica,Crimen organizado,Igual,Urbano,Mujer,20.0,Positiva,4.0,3.0,Izquierda
2025.0,Atlántica,Guerrillas,Igual,Urbano,Hombre,38.0,Neutra,6.0,6.0,Centro
2025.0,Atlántica,Crimen organizado,Peor,Urbano,Mujer,52.0,Negativa,1.0,7.0,Centro
2025.0,Atlántica,Delincuentes comunes,Peor,Rural,Hombre,60.0,Positiva,5.0,5.0,Izquierda
2025.0,Oriental,Crimen organizado,Peor,Urbano,Hombre,19.0,Neutra,3.0,4.0,Centro derecha
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,57.0,Neutra,7.0,7.0,
2025.0,Oriental,Delincuentes comunes,Igual,Urbano,Mujer,27.0,Negativa,4.0,5.0,Centro izquierda
2025.0,Oriental,Crimen organizado,Peor,Urbano,Hombre,19.0,Negativa,6.0,1.0,Centro
2025.0,Oriental,Crimen organizado,Peor,Urbano,Mujer,31.0,Neutra,1.0,7.0,Centro
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,50.0,Negativa,5.0,4.0,
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Mujer,47.0,Negativa,3.0,4.0,Centro
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Mujer,63.0,Negativa,6.0,5.0,Derecha
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Mujer,19.0,Neutra,6.0,6.0,Centro
2025.0,Oriental,Delincuentes comunes,Mejor,Urbano,Hombre,37.0,Positiva,5.0,6.0,Centro izquierda
2025.0,Oriental,Delincuentes comunes,Igual,Urbano,Mujer,37.0,Positiva,6.0,4.0,Centro
2025.0,Oriental,Guerrillas,Igual,Urbano,Hombre,25.0,Neutra,7.0,7.0,
2025.0,Oriental,Fuerzas de seguridad,Igual,Urbano,Hombre,32.0,Positiva,2.0,2.0,
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,34.0,Negativa,6.0,7.0,Izquierda
2025.0,Oriental,Crimen organizado,Peor,Urbano,Mujer,18.0,Negativa,5.0,6.0,Derecha
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,18.0,Negativa,7.0,7.0,Centro izquierda
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,46.0,Negativa,5.0,6.0,Derecha
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Mujer,39.0,Negativa,4.0,3.0,
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,63.0,Negativa,4.0,7.0,Derecha
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,31.0,Negativa,5.0,3.0,Centro derecha
2025.0,Oriental,Crimen organizado,Igual,Urbano,Mujer,53.0,Positiva,5.0,7.0,Centro
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Hombre,27.0,Neutra,4.0,6.0,Centro
2025.0,Oriental,Crimen organizado,Peor,Urbano,Mujer,87.0,Negativa,1.0,,
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Mujer,39.0,Neutra,6.0,7.0,
2025.0,Oriental,Delincuentes comunes,Peor,Urbano,Mujer,22.0,Neutra,4.0,5.0,Centro izquierda
2025.0,Atlántica,Crimen organizado,Peor,Urbano,Mujer,41.0,Positiva,1.0,5.0,Izquierda
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Hombre,50.0,Neutra,4.0,5.0,Centro derecha
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Hombre,27.0,Negativa,2.0,3.0,Derecha
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Hombre,45.0,Positiva,2.0,,Centro izquierda
2025.0,Atlántica,Crimen organizado,Peor,Urbano,Hombre,78.0,Neutra,7.0,7.0,Derecha
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Hombre,23.0,Positiva,3.0,4.0,Izquierda
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Mujer,24.0,Neutra,6.0,5.0,Izquierda
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Hombre,33.0,Negativa,4.0,4.0,Centro derecha
2025.0,Atlántica,Delincuentes comunes,Mejor,Urbano,Hombre,37.0,Positiva,4.0,3.0,Izquierda
2025.0,Atlántica,Otros,,Urbano,Mujer,47.0,,4.0,,Centro
2025.0,Atlántica,Delincuentes comunes,Igual,Urbano,Mujer,34.0,Neutra,3.0,3.0,Centro
2025.0,Atlántica,Delincuentes comunes,Mejor,Urbano,Mujer,24.0,Positiva,5.0,7.0,Centro derecha
2025.0,Atlántica,Crimen organizado,Igual,Urbano,Hombre,31.0,Negativa,4.0,4.0,Derecha
2025.0,Atlántica,Delincuentes comunes,Peor,Urbano,Mujer,19.0,Negativa,2.0,1.0,Derecha
2025.0,Atlántica,Crimen organizado,Peor,Urbano,Mujer,53.0,Neutra,2.0,,Izquierda
2025.0,Atlántica,Crimen organizado,Igual,Urbano,Hombre,46.0,Positiva,3.0,3.0,Izquierda
2025.0,Atlántica,Delincuentes comunes,Peor,Urbano,Mujer,32.0,Positiva,6.0,4.0,Centro
2025.0,Atlántica,Guerrillas,Peor,Urbano,Hombre,27.0,Neutra,1.0,1.0,Centro derecha
2025.0,Atlántica,,Peor,Urbano,Mujer,25.0,,,,
2025.0,Atlántica,Crimen organizado,Peor,Urbano,Hombre,58.0,Positiva,2.0,2.0,Centro izquierda
2025.0,Atlántica,Crimen organizado,Peor,Urbano,Mujer,57.0,Neutra,4.0,2.0,Centro izquierda
2025.0,Atlántica,Delincuentes comunes,Peor,Urbano,Mujer,42.0,Negativa,5.0,3.0,Centro derecha
2025.0,Atlántica,Guerrillas,Peor,Urbano,Mujer,55.0,Negativa,6.0,4.0,Derecha
2025.0,Atlántica,Guerrillas,Igual,Urbano,Hombre,21.0,Neutra,5.0,7.0,Centro
2025.0,Central,Crimen organizado,Peor,Urbano,Mujer,20.0,Negativa,1.0,1.0,Derecha
2025.0,Central,Crimen organizado,Igual,Urbano,Mujer,44.0,Negativa,4.0,2.0,Centro
2025.0,Central,Guerrillas,Igual,Urbano,Mujer,19.0,Negativa,3.0,3.0,Derecha
2025.0,Central,Ninguno,Igual,Urbano,Hombre,26.0,Negativa,1.0,1.0,
2025.0,Central,Crimen organizado,Peor,Urbano,Hombre,43.0,Negativa,4.0,5.0,
2025.0,Central,Crimen organizado,Igual,Urbano,Mujer,50.0,Negativa,3.0,5.0,Derecha
2025.0,Central,Delincuentes comunes,Peor,Rural,Hombre,,Negativa,5.0,4.0,Derecha
